"","traffic_volume","holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","date_","hr"
"9887",4862,"None",275.5,0,0,1,"Haze",2017-01-19,11
"9888",4862,"None",275.5,0,0,1,"Mist",2017-01-19,11
"9889",5032,"None",276.02,0,0,1,"Mist",2017-01-19,12
"9890",4878,"None",276.64,0,0,5,"Mist",2017-01-19,13
"9891",5156,"None",276.89,0,0,1,"Mist",2017-01-19,14
"9892",5156,"None",276.89,0,0,1,"Haze",2017-01-19,14
"9893",5832,"None",276.81,0,0,75,"Mist",2017-01-19,15
"9894",6617,"None",276.68,0,0,40,"Mist",2017-01-19,16
"9895",6114,"None",276.21,0,0,75,"Clouds",2017-01-19,17
"9896",4600,"None",276.08,0,0,75,"Clouds",2017-01-19,18
"9897",3430,"None",275.65,0,0,75,"Clouds",2017-01-19,19
"9898",2853,"None",275.58,0,0,90,"Clouds",2017-01-19,20
"9899",3245,"None",275.75,0,0,90,"Rain",2017-01-19,21
"9900",3310,"None",275.79,0,0,90,"Clouds",2017-01-19,22
"9901",1302,"None",275.42,0,0,90,"Clouds",2017-01-19,23
"9902",640,"None",275.27,0,0,90,"Mist",2017-01-20,0
"9903",640,"None",275.27,0,0,90,"Drizzle",2017-01-20,0
"9904",366,"None",275.15,0,0,90,"Mist",2017-01-20,1
"9905",366,"None",275.15,0,0,90,"Rain",2017-01-20,1
"9906",366,"None",275.15,0,0,90,"Drizzle",2017-01-20,1
"9907",325,"None",275.15,0,0,90,"Rain",2017-01-20,2
"9908",325,"None",275.15,0,0,90,"Mist",2017-01-20,2
"9909",325,"None",275.15,0,0,90,"Drizzle",2017-01-20,2
"9910",363,"None",275.09,0,0,90,"Rain",2017-01-20,3
"9911",363,"None",275.09,0,0,90,"Mist",2017-01-20,3
"9912",363,"None",275.09,0,0,90,"Drizzle",2017-01-20,3
"9913",363,"None",275.09,0,0,90,"Haze",2017-01-20,3
"9914",811,"None",275.21,0,0,90,"Rain",2017-01-20,4
"9915",811,"None",275.21,0,0,90,"Mist",2017-01-20,4
"9916",811,"None",275.21,0,0,90,"Drizzle",2017-01-20,4
"9917",811,"None",275.21,0,0,90,"Haze",2017-01-20,4
"9918",2609,"None",275.02,0,0,90,"Mist",2017-01-20,5
"9919",2609,"None",275.02,0,0,90,"Drizzle",2017-01-20,5
"9920",2609,"None",275.02,0,0,90,"Rain",2017-01-20,5
"9921",5279,"None",275.02,0,0,90,"Mist",2017-01-20,6
"9922",5279,"None",275.02,0,0,90,"Drizzle",2017-01-20,6
"9923",5279,"None",275.02,0,0,90,"Snow",2017-01-20,6
"9924",5984,"None",275.15,0,0,90,"Mist",2017-01-20,7
"9925",5984,"None",275.15,0,0,90,"Drizzle",2017-01-20,7
"9926",5984,"None",275.15,0,0,90,"Fog",2017-01-20,7
"9927",5984,"None",275.15,0,0,90,"Rain",2017-01-20,7
"9928",5728,"None",275.08,0,0,90,"Drizzle",2017-01-20,8
"9929",5728,"None",275.08,0,0,90,"Mist",2017-01-20,8
"9930",5728,"None",275.08,0,0,90,"Snow",2017-01-20,8
"9931",4779,"None",275.08,0,0,90,"Drizzle",2017-01-20,9
"9932",4779,"None",275.08,0,0,90,"Mist",2017-01-20,9
"9933",4779,"None",275.08,0,0,90,"Rain",2017-01-20,9
"9934",4779,"None",275.08,0,0,90,"Snow",2017-01-20,9
"9935",4423,"None",275.22,0,0,90,"Drizzle",2017-01-20,10
"9936",4423,"None",275.22,0,0,90,"Mist",2017-01-20,10
"9937",4803,"None",275.27,0,0,90,"Mist",2017-01-20,11
"9938",5316,"None",275.34,0,0,90,"Mist",2017-01-20,12
"9939",5118,"None",275.4,0,0,90,"Mist",2017-01-20,13
"9940",5184,"None",275.62,0,0,90,"Mist",2017-01-20,14
"9941",5184,"None",275.62,0,0,90,"Fog",2017-01-20,14
"9942",5901,"None",275.79,0,0,90,"Mist",2017-01-20,15
"9943",5901,"None",275.79,0,0,90,"Fog",2017-01-20,15
"9944",6255,"None",275.52,0,0,90,"Mist",2017-01-20,16
"9945",5804,"None",275.34,0,0,90,"Mist",2017-01-20,17
"9946",5804,"None",275.34,0,0,90,"Fog",2017-01-20,17
"9947",4718,"None",275.09,0,0,90,"Mist",2017-01-20,18
"9948",4718,"None",275.09,0,0,90,"Fog",2017-01-20,18
"9949",3351,"None",275.08,0,0,90,"Mist",2017-01-20,19
"9950",3351,"None",275.08,0,0,90,"Fog",2017-01-20,19
"9951",2721,"None",275.09,0,0,90,"Fog",2017-01-20,20
"9952",2721,"None",275.09,0,0,90,"Mist",2017-01-20,20
"9953",2850,"None",275.08,0,0,90,"Mist",2017-01-20,21
"9954",2850,"None",275.08,0,0,90,"Fog",2017-01-20,21
"9955",2336,"None",275.09,0,0,90,"Mist",2017-01-20,22
"9956",2336,"None",275.09,0,0,90,"Fog",2017-01-20,22
"9957",1727,"None",275.08,0,0,90,"Mist",2017-01-20,23
"9958",1727,"None",275.08,0,0,90,"Fog",2017-01-20,23
"9959",1117,"None",275.02,0,0,90,"Mist",2017-01-21,0
"9960",1117,"None",275.02,0,0,90,"Fog",2017-01-21,0
"9961",1117,"None",275.02,0,0,90,"Drizzle",2017-01-21,0
"9962",657,"None",275.01,0,0,90,"Mist",2017-01-21,1
"9963",657,"None",275.01,0,0,90,"Fog",2017-01-21,1
"9964",530,"None",275.08,0,0,90,"Mist",2017-01-21,2
"9965",530,"None",275.08,0,0,90,"Fog",2017-01-21,2
"9966",530,"None",275.08,0,0,90,"Rain",2017-01-21,2
"9967",388,"None",274.71,0,0,90,"Mist",2017-01-21,3
"9968",388,"None",274.71,0,0,90,"Fog",2017-01-21,3
"9969",408,"None",274.95,0,0,90,"Mist",2017-01-21,4
"9970",408,"None",274.95,0,0,90,"Fog",2017-01-21,4
"9971",639,"None",274.88,0,0,90,"Mist",2017-01-21,5
"9972",639,"None",274.88,0,0,90,"Fog",2017-01-21,5
"9973",1110,"None",274.94,0,0,90,"Mist",2017-01-21,6
"9974",1110,"None",274.94,0,0,90,"Fog",2017-01-21,6
"9975",1110,"None",274.94,0,0,90,"Drizzle",2017-01-21,6
"9976",1868,"None",274.94,0,0,90,"Mist",2017-01-21,7
"9977",1868,"None",274.94,0,0,90,"Rain",2017-01-21,7
"9978",1868,"None",274.94,0,0,90,"Fog",2017-01-21,7
"9979",1868,"None",274.94,0,0,90,"Drizzle",2017-01-21,7
"9980",2946,"None",274.87,0,0,90,"Mist",2017-01-21,8
"9981",2946,"None",274.87,0,0,90,"Drizzle",2017-01-21,8
"9982",2946,"None",274.87,0,0,90,"Rain",2017-01-21,8
"9983",3631,"None",274.95,0,0,90,"Drizzle",2017-01-21,9
"9984",3631,"None",274.95,0,0,90,"Mist",2017-01-21,9
"9985",3631,"None",274.95,0,0,90,"Rain",2017-01-21,9
"9986",3854,"None",275.15,0,0,90,"Drizzle",2017-01-21,10
"9987",3854,"None",275.15,0,0,90,"Mist",2017-01-21,10
"9988",3854,"None",275.15,0,0,90,"Fog",2017-01-21,10
"9989",3854,"None",275.15,0,0,90,"Rain",2017-01-21,10
"9990",4679,"None",275.21,0,0,90,"Drizzle",2017-01-21,11
"9991",4679,"None",275.21,0,0,90,"Mist",2017-01-21,11
"9992",5264,"None",275.52,0,0,90,"Mist",2017-01-21,12
"9993",5264,"None",275.52,0,0,90,"Rain",2017-01-21,12
"9994",5264,"None",275.52,0,0,90,"Drizzle",2017-01-21,12
"9995",6249,"None",275.87,0,0,90,"Mist",2017-01-21,13
"9996",6249,"None",275.87,0,0,90,"Rain",2017-01-21,13
"9997",5658,"None",275.95,0,0,90,"Mist",2017-01-21,14
"9998",5658,"None",275.95,0,0,90,"Fog",2017-01-21,14
"9999",4501,"None",275.95,0,0,90,"Mist",2017-01-21,15
"10000",4501,"None",275.95,0,0,90,"Fog",2017-01-21,15
"10001",4501,"None",275.95,0,0,90,"Rain",2017-01-21,15
"10002",4402,"None",276.02,0,0,90,"Mist",2017-01-21,16
"10003",4402,"None",276.02,0,0,90,"Fog",2017-01-21,16
"10004",4268,"None",275.75,0,0,90,"Drizzle",2017-01-21,17
"10005",4268,"None",275.75,0,0,90,"Mist",2017-01-21,17
"10006",4268,"None",275.75,0,0,90,"Fog",2017-01-21,17
"10007",3932,"None",275.34,0,0,90,"Drizzle",2017-01-21,18
"10008",3932,"None",275.34,0,0,90,"Mist",2017-01-21,18
"10009",3932,"None",275.34,0,0,90,"Fog",2017-01-21,18
"10010",3221,"None",275.09,0,0,90,"Mist",2017-01-21,19
"10011",3221,"None",275.09,0,0,90,"Fog",2017-01-21,19
"10012",2641,"None",274.9,0,0,90,"Mist",2017-01-21,20
"10013",2641,"None",274.9,0,0,90,"Fog",2017-01-21,20
"10014",2624,"None",275.02,0,0,90,"Mist",2017-01-21,21
"10015",2624,"None",275.02,0,0,90,"Fog",2017-01-21,21
"10016",3699,"None",274.88,0,0,90,"Mist",2017-01-21,22
"10017",3699,"None",274.88,0,0,90,"Fog",2017-01-21,22
"10018",3089,"None",274.65,0,0,90,"Drizzle",2017-01-21,23
"10019",3089,"None",274.65,0,0,90,"Fog",2017-01-21,23
"10020",3089,"None",274.65,0,0,90,"Mist",2017-01-21,23
"10021",1117,"None",274.62,0,0,90,"Drizzle",2017-01-22,0
"10022",1117,"None",274.62,0,0,90,"Fog",2017-01-22,0
"10023",1117,"None",274.62,0,0,90,"Mist",2017-01-22,0
"10024",657,"None",274.62,0,0,90,"Drizzle",2017-01-22,1
"10025",657,"None",274.62,0,0,90,"Mist",2017-01-22,1
"10026",657,"None",274.62,0,0,90,"Fog",2017-01-22,1
"10027",530,"None",274.68,0,0,90,"Mist",2017-01-22,2
"10028",530,"None",274.68,0,0,90,"Fog",2017-01-22,2
"10029",388,"None",274.71,0,0,90,"Mist",2017-01-22,3
"10030",388,"None",274.71,0,0,90,"Fog",2017-01-22,3
"10031",408,"None",274.65,0,0,90,"Mist",2017-01-22,4
"10032",408,"None",274.65,0,0,90,"Fog",2017-01-22,4
"10033",591,"None",274.65,0,0,90,"Mist",2017-01-22,5
"10034",591,"None",274.65,0,0,90,"Fog",2017-01-22,5
"10035",935,"None",274.65,0,0,90,"Mist",2017-01-22,6
"10036",935,"None",274.65,0,0,90,"Fog",2017-01-22,6
"10037",1488,"None",274.65,0,0,90,"Mist",2017-01-22,7
"10038",1488,"None",274.65,0,0,90,"Fog",2017-01-22,7
"10039",2274,"None",274.59,0,0,90,"Mist",2017-01-22,8
"10040",2274,"None",274.59,0,0,90,"Fog",2017-01-22,8
"10041",2774,"None",274.65,0,0,90,"Mist",2017-01-22,9
"10042",2774,"None",274.65,0,0,90,"Fog",2017-01-22,9
"10043",2937,"None",275.02,0,0,90,"Mist",2017-01-22,10
"10044",2937,"None",275.02,0,0,90,"Fog",2017-01-22,10
"10045",3538,"None",275.46,0,0,90,"Mist",2017-01-22,11
"10046",4174,"None",275.96,0,0,90,"Mist",2017-01-22,12
"10047",4510,"None",276.28,0,0,90,"Mist",2017-01-22,13
"10048",4132,"None",276.86,0,0,90,"Mist",2017-01-22,14
"10049",4329,"None",276.65,0,0,90,"Clouds",2017-01-22,15
"10050",3843,"None",276.71,0,0,90,"Clouds",2017-01-22,16
"10051",3839,"None",276.27,0,0,90,"Mist",2017-01-22,17
"10052",3481,"None",276.09,0,0,90,"Mist",2017-01-22,18
"10053",2617,"None",275.95,0,0,90,"Mist",2017-01-22,19
"10054",2317,"None",275.46,0,0,90,"Mist",2017-01-22,20
"10055",3169,"None",275.21,0,0,90,"Mist",2017-01-22,21
"10056",2316,"None",274.96,0,0,90,"Drizzle",2017-01-22,22
"10057",2316,"None",274.96,0,0,90,"Mist",2017-01-22,22
"10058",947,"None",274.75,0,0,90,"Mist",2017-01-22,23
"10059",947,"None",274.75,0,0,90,"Rain",2017-01-22,23
"10060",529,"None",274.48,0,0,90,"Drizzle",2017-01-23,0
"10061",529,"None",274.48,0,0,90,"Mist",2017-01-23,0
"10062",330,"None",274.28,0,0,90,"Drizzle",2017-01-23,1
"10063",330,"None",274.28,0,0,90,"Mist",2017-01-23,1
"10064",260,"None",274.22,0,0,90,"Drizzle",2017-01-23,2
"10065",260,"None",274.22,0,0,90,"Mist",2017-01-23,2
"10066",339,"None",274.22,0,0,90,"Drizzle",2017-01-23,3
"10067",339,"None",274.22,0,0,90,"Mist",2017-01-23,3
"10068",857,"None",274.22,0,0,90,"Drizzle",2017-01-23,4
"10069",857,"None",274.22,0,0,90,"Mist",2017-01-23,4
"10070",2711,"None",274.15,0,0,90,"Drizzle",2017-01-23,5
"10071",2711,"None",274.15,0,0,90,"Mist",2017-01-23,5
"10072",5570,"None",274.08,0,0,90,"Drizzle",2017-01-23,6
"10073",5570,"None",274.08,0,0,90,"Mist",2017-01-23,6
"10074",5909,"None",274.08,0,0,90,"Drizzle",2017-01-23,7
"10075",5909,"None",274.08,0,0,90,"Mist",2017-01-23,7
"10076",5909,"None",274.08,0,0,90,"Snow",2017-01-23,7
"10077",5619,"None",274.08,0,0,90,"Drizzle",2017-01-23,8
"10078",5619,"None",274.08,0,0,90,"Mist",2017-01-23,8
"10079",5619,"None",274.08,0,0,90,"Snow",2017-01-23,8
"10080",4616,"None",273.95,0,0,90,"Mist",2017-01-23,9
"10081",4616,"None",273.95,0,0,90,"Snow",2017-01-23,9
"10082",4216,"None",274.29,0,0,90,"Mist",2017-01-23,10
"10083",4216,"None",274.29,0,0,90,"Snow",2017-01-23,10
"10084",4216,"None",274.29,0,0,90,"Rain",2017-01-23,10
"10085",4319,"None",274.4,0,0,90,"Mist",2017-01-23,11
"10086",4319,"None",274.4,0,0,90,"Rain",2017-01-23,11
"10087",4490,"None",274.46,0,0,90,"Mist",2017-01-23,12
"10088",4498,"None",274.46,0,0,90,"Mist",2017-01-23,13
"10089",4498,"None",274.46,0,0,90,"Snow",2017-01-23,13
"10090",4498,"None",274.46,0,0,90,"Rain",2017-01-23,13
"10091",4902,"None",274.35,0,0,90,"Mist",2017-01-23,14
"10092",4902,"None",274.35,0,0,90,"Snow",2017-01-23,14
"10093",5451,"None",274.35,0,0,90,"Mist",2017-01-23,15
"10094",6339,"None",274.15,0,0,90,"Mist",2017-01-23,16
"10095",6339,"None",274.15,0,0,90,"Haze",2017-01-23,16
"10096",5787,"None",274.15,0,0,90,"Mist",2017-01-23,17
"10097",4109,"None",274.02,0,0,90,"Mist",2017-01-23,18
"10098",2753,"None",273.95,0,0,90,"Mist",2017-01-23,19
"10099",2557,"None",273.88,0,0,90,"Mist",2017-01-23,20
"10100",2241,"None",273.88,0,0,90,"Mist",2017-01-23,21
"10101",1370,"None",273.75,0,0,90,"Mist",2017-01-23,22
"10102",977,"None",273.75,0,0,90,"Mist",2017-01-23,23
"10103",571,"None",273.68,0,0,90,"Mist",2017-01-24,0
"10104",300,"None",273.62,0,0,90,"Mist",2017-01-24,1
"10105",241,"None",273.42,0,0,90,"Mist",2017-01-24,2
"10106",241,"None",273.42,0,0,90,"Snow",2017-01-24,2
"10107",348,"None",273.42,0,0,90,"Mist",2017-01-24,3
"10108",845,"None",273.15,0,0,90,"Mist",2017-01-24,4
"10109",2763,"None",273.15,0,0,90,"Mist",2017-01-24,5
"10110",5614,"None",273.15,0,0,90,"Mist",2017-01-24,6
"10111",6154,"None",273.09,0,0,90,"Mist",2017-01-24,7
"10112",5606,"None",273.08,0,0,90,"Clouds",2017-01-24,8
"10113",5033,"None",273.01,0,0,90,"Clouds",2017-01-24,9
"10114",4366,"None",270.307,0,0,12,"Clouds",2017-01-24,10
"10115",4434,"None",274.589,0,0,0,"Clear",2017-01-24,11
"10116",4679,"None",274.589,0,0,0,"Clear",2017-01-24,12
"10117",4661,"None",274.589,0,0,0,"Clear",2017-01-24,13
"10118",4996,"None",275.515,0,0,32,"Clouds",2017-01-24,14
"10119",5563,"None",275.515,0,0,32,"Clouds",2017-01-24,15
"10120",6543,"None",275.515,0,0,32,"Clouds",2017-01-24,16
"10121",5861,"None",272.858,0,0,68,"Clouds",2017-01-24,17
"10122",4356,"None",272.858,0,0,68,"Clouds",2017-01-24,18
"10123",2999,"None",272.858,0,0,68,"Clouds",2017-01-24,19
"10124",2675,"None",271.391,0,0,92,"Clouds",2017-01-24,20
"10125",2443,"None",271.391,0,0,92,"Clouds",2017-01-24,21
"10126",1674,"None",271.391,0,0,92,"Clouds",2017-01-24,22
"10127",936,"None",271.163,0,0,92,"Clouds",2017-01-24,23
"10128",730,"None",271.163,0,0,92,"Clouds",2017-01-25,0
"10129",538,"None",271.163,0,0,92,"Clouds",2017-01-25,1
"10130",469,"None",270.999,0,0,88,"Clouds",2017-01-25,2
"10131",551,"None",270.999,0,0,88,"Clouds",2017-01-25,3
"10132",1049,"None",270.999,0,0,88,"Clouds",2017-01-25,4
"10133",3038,"None",270.764,0,0,92,"Clouds",2017-01-25,5
"10134",5499,"None",270.764,0,0,92,"Clouds",2017-01-25,6
"10135",5595,"None",270.764,0,0,92,"Clouds",2017-01-25,7
"10136",5103,"None",270.675,0,0,92,"Clouds",2017-01-25,8
"10137",4411,"None",270.719,0,0,88,"Clouds",2017-01-25,9
"10138",3846,"None",272.09,0,0,90,"Snow",2017-01-25,10
"10139",3846,"None",272.09,0,0,90,"Mist",2017-01-25,10
"10140",4032,"None",272.15,0,0,90,"Snow",2017-01-25,11
"10141",4032,"None",272.15,0,0,90,"Mist",2017-01-25,11
"10142",4367,"None",271.95,0,0,90,"Snow",2017-01-25,12
"10143",4367,"None",271.95,0,0,90,"Mist",2017-01-25,12
"10144",4304,"None",271.89,0,0,90,"Haze",2017-01-25,13
"10145",4304,"None",271.89,0,0,90,"Snow",2017-01-25,13
"10146",4304,"None",271.89,0,0,90,"Mist",2017-01-25,13
"10147",4899,"None",271.9,0,0,90,"Clouds",2017-01-25,14
"10148",5381,"None",271.88,0,0,90,"Clouds",2017-01-25,15
"10149",6513,"None",271.75,0,0,90,"Clouds",2017-01-25,16
"10150",6021,"None",271.75,0,0,90,"Clouds",2017-01-25,17
"10151",4289,"None",271.68,0,0,90,"Clouds",2017-01-25,18
"10152",3004,"None",271.65,0,0,90,"Clouds",2017-01-25,19
"10153",2649,"None",271.75,0,0,90,"Clouds",2017-01-25,20
"10154",2409,"None",271.62,0,0,90,"Clouds",2017-01-25,21
"10155",1783,"None",271.58,0,0,90,"Clouds",2017-01-25,22
"10156",1051,"None",271.58,0,0,90,"Snow",2017-01-25,23
"10157",548,"None",271.72,0,0,90,"Snow",2017-01-26,0
"10158",347,"None",271.51,0,0,90,"Snow",2017-01-26,1
"10159",266,"None",271.65,0,0,90,"Snow",2017-01-26,2
"10160",370,"None",271.65,0,0,90,"Snow",2017-01-26,3
"10161",870,"None",271.51,0,0,90,"Clouds",2017-01-26,4
"10162",2720,"None",271.22,0,0,90,"Mist",2017-01-26,5
"10163",5815,"None",271.02,0,0,90,"Clouds",2017-01-26,6
"10164",6368,"None",270.95,0,0,90,"Clouds",2017-01-26,7
"10165",5830,"None",270.55,0,0,90,"Clouds",2017-01-26,8
"10166",5144,"None",270.35,0,0,75,"Clouds",2017-01-26,9
"10167",4367,"None",270.42,0,0,90,"Clouds",2017-01-26,10
"10168",4710,"None",270.65,0,0,90,"Clouds",2017-01-26,11
"10169",4810,"None",270.82,0,0,90,"Clouds",2017-01-26,12
"10170",4856,"None",271.08,0,0,90,"Clouds",2017-01-26,13
"10171",5354,"None",271.28,0,0,90,"Clouds",2017-01-26,14
"10172",5767,"None",271.35,0,0,90,"Clouds",2017-01-26,15
"10173",6772,"None",271.29,0,0,90,"Clouds",2017-01-26,16
"10174",6458,"None",270.69,0,0,90,"Clouds",2017-01-26,17
"10175",4714,"None",270.02,0,0,90,"Snow",2017-01-26,18
"10176",3447,"None",269.69,0,0,90,"Clouds",2017-01-26,19
"10177",2969,"None",269.44,0,0,90,"Clouds",2017-01-26,20
"10178",3619,"None",268.82,0,0,90,"Clouds",2017-01-26,21
"10179",3522,"None",268.62,0,0,90,"Clouds",2017-01-26,22
"10180",1281,"None",268.35,0,0,90,"Clouds",2017-01-26,23
"10181",664,"None",268.08,0,0,90,"Clouds",2017-01-27,0
"10182",409,"None",267.82,0,0,90,"Clouds",2017-01-27,1
"10183",312,"None",267.61,0,0,90,"Clouds",2017-01-27,2
"10184",390,"None",267.61,0,0,90,"Clouds",2017-01-27,3
"10185",827,"None",267.61,0,0,90,"Clouds",2017-01-27,4
"10186",2602,"None",267.35,0,0,90,"Clouds",2017-01-27,5
"10187",5160,"None",267.22,0,0,40,"Clouds",2017-01-27,6
"10188",6266,"None",266.22,0,0,75,"Clouds",2017-01-27,7
"10189",5802,"None",265.72,0,0,90,"Clouds",2017-01-27,8
"10190",4946,"None",265.65,0,0,75,"Clouds",2017-01-27,9
"10191",4667,"None",265.72,0,0,75,"Clouds",2017-01-27,10
"10192",5109,"None",267.38,0,0,1,"Clear",2017-01-27,11
"10193",5325,"None",268.41,0,0,40,"Clouds",2017-01-27,12
"10194",5144,"None",269.84,0,0,40,"Clouds",2017-01-27,13
"10195",5366,"None",270.87,0,0,75,"Clouds",2017-01-27,14
"10196",5909,"None",271.72,0,0,1,"Clear",2017-01-27,15
"10197",6261,"None",272.64,0,0,1,"Clear",2017-01-27,16
"10198",6054,"None",272.65,0,0,1,"Clear",2017-01-27,17
"10199",4713,"None",271.94,0,0,1,"Clear",2017-01-27,18
"10200",3729,"None",271.07,0,0,5,"Clear",2017-01-27,19
"10201",3169,"None",270.68,0,0,1,"Clear",2017-01-27,20
"10202",3952,"None",270.44,0,0,5,"Clear",2017-01-27,21
"10203",2914,"None",270.08,0,0,1,"Clear",2017-01-27,22
"10204",1835,"None",269.87,0,0,1,"Clear",2017-01-27,23
"10205",1094,"None",269.51,0,0,1,"Clear",2017-01-28,0
"10206",676,"None",269.43,0,0,1,"Clear",2017-01-28,1
"10207",583,"None",269.22,0,0,1,"Clear",2017-01-28,2
"10208",394,"None",268.92,0,0,1,"Clear",2017-01-28,3
"10209",438,"None",269.08,0,0,1,"Clear",2017-01-28,4
"10210",717,"None",269.36,0,0,75,"Clouds",2017-01-28,5
"10211",1242,"None",269.28,0,0,90,"Clouds",2017-01-28,6
"10212",2124,"None",269.72,0,0,90,"Clouds",2017-01-28,7
"10213",2984,"None",269.81,0,0,90,"Haze",2017-01-28,8
"10214",3770,"None",269.81,0,0,90,"Clouds",2017-01-28,9
"10215",4353,"None",270.15,0,0,90,"Clouds",2017-01-28,10
"10216",4954,"None",270.5,0,0,90,"Clouds",2017-01-28,11
"10217",5247,"None",270.58,0,0,90,"Clouds",2017-01-28,12
"10218",4933,"None",270.48,0,0,90,"Clouds",2017-01-28,13
"10219",4991,"None",270.75,0,0,90,"Clouds",2017-01-28,14
"10220",4764,"None",270.75,0,0,90,"Clouds",2017-01-28,15
"10221",4580,"None",270.65,0,0,90,"Clouds",2017-01-28,16
"10222",4735,"None",270.15,0,0,90,"Clouds",2017-01-28,17
"10223",4677,"None",269.88,0,0,90,"Clouds",2017-01-28,18
"10224",3769,"None",269.75,0,0,90,"Clouds",2017-01-28,19
"10225",3036,"None",269.65,0,0,90,"Clouds",2017-01-28,20
"10226",3165,"None",269.35,0,0,90,"Clouds",2017-01-28,21
"10227",3539,"None",269.29,0,0,90,"Clouds",2017-01-28,22
"10228",1880,"None",269.15,0,0,90,"Clouds",2017-01-28,23
"10229",1229,"None",269.08,0,0,90,"Clouds",2017-01-29,0
"10230",795,"None",269,0,0,90,"Clouds",2017-01-29,1
"10231",561,"None",268.68,0,0,90,"Clouds",2017-01-29,2
"10232",302,"None",268.81,0,0,90,"Clouds",2017-01-29,3
"10233",294,"None",268.81,0,0,90,"Clouds",2017-01-29,4
"10234",442,"None",269.15,0,0,90,"Clouds",2017-01-29,5
"10235",756,"None",269.22,0,0,90,"Clouds",2017-01-29,6
"10236",1227,"None",269.37,0,0,90,"Clouds",2017-01-29,7
"10237",1919,"None",269.29,0,0,90,"Snow",2017-01-29,8
"10238",2631,"None",269.3,0,0,90,"Snow",2017-01-29,9
"10239",3465,"None",268.55,0,0,90,"Clouds",2017-01-29,10
"10240",3919,"None",268.68,0,0,40,"Clouds",2017-01-29,11
"10241",4323,"None",269.36,0,0,1,"Clear",2017-01-29,12
"10242",4679,"None",270.08,0,0,1,"Clear",2017-01-29,13
"10243",4740,"None",270.43,0,0,40,"Clouds",2017-01-29,14
"10244",4535,"None",270.94,0,0,1,"Clear",2017-01-29,15
"10245",4767,"None",271,0,0,40,"Clouds",2017-01-29,16
"10246",4284,"None",270.22,0,0,40,"Clouds",2017-01-29,17
"10247",3719,"None",268.94,0,0,40,"Clouds",2017-01-29,18
"10248",2906,"None",267.42,0,0,20,"Clouds",2017-01-29,19
"10249",2442,"None",265.95,0,0,5,"Clear",2017-01-29,20
"10250",1939,"None",264.3,0,0,5,"Clear",2017-01-29,21
"10251",1413,"None",263.49,0,0,1,"Clear",2017-01-29,22
"10252",904,"None",262.58,0,0,1,"Clear",2017-01-29,23
"10253",512,"None",262.21,0,0,1,"Clear",2017-01-30,0
"10254",289,"None",262.41,0,0,1,"Clear",2017-01-30,1
"10255",227,"None",262.54,0,0,1,"Clear",2017-01-30,2
"10256",312,"None",262.74,0,0,1,"Clear",2017-01-30,3
"10257",818,"None",263.93,0,0,1,"Clear",2017-01-30,4
"10258",2685,"None",265.21,0,0,75,"Clouds",2017-01-30,5
"10259",5601,"None",266,0,0,90,"Clouds",2017-01-30,6
"10260",5606,"None",266.94,0,0,90,"Snow",2017-01-30,7
"10261",3998,"None",267.48,0,0,90,"Snow",2017-01-30,8
"10262",3998,"None",267.48,0,0,90,"Mist",2017-01-30,8
"10263",4470,"None",268.26,0,0,90,"Snow",2017-01-30,9
"10264",4470,"None",268.26,0,0,90,"Mist",2017-01-30,9
"10265",3901,"None",269.27,0,0,90,"Mist",2017-01-30,10
"10266",3901,"None",269.27,0,0,90,"Snow",2017-01-30,10
"10267",3983,"None",270.71,0,0,90,"Mist",2017-01-30,11
"10268",4329,"None",271.89,0,0,90,"Haze",2017-01-30,12
"10269",4329,"None",271.89,0,0,90,"Mist",2017-01-30,12
"10270",4314,"None",273.28,0,0,90,"Mist",2017-01-30,13
"10271",4314,"None",273.28,0,0,90,"Haze",2017-01-30,13
"10272",4856,"None",274.84,0,0,1,"Mist",2017-01-30,14
"10273",5400,"None",275.82,0,0,90,"Mist",2017-01-30,15
"10274",6234,"None",276.68,0,0,75,"Mist",2017-01-30,16
"10275",5935,"None",276.08,0,0,90,"Mist",2017-01-30,17
"10276",4362,"None",274.84,0,0,90,"Mist",2017-01-30,18
"10277",2772,"None",274.16,0,0,90,"Rain",2017-01-30,19
"10278",2772,"None",274.16,0,0,90,"Snow",2017-01-30,19
"10279",2314,"None",273.27,0,0,40,"Snow",2017-01-30,20
"10280",2314,"None",273.27,0,0,40,"Mist",2017-01-30,20
"10281",2314,"None",273.27,0,0,40,"Rain",2017-01-30,20
"10282",2066,"None",272.81,0,0,90,"Snow",2017-01-30,21
"10283",2066,"None",272.81,0,0,90,"Mist",2017-01-30,21
"10284",2066,"None",272.81,0,0,90,"Rain",2017-01-30,21
"10285",2066,"None",272.81,0,0,90,"Drizzle",2017-01-30,21
"10286",1371,"None",272.96,0,0,90,"Snow",2017-01-30,22
"10287",1371,"None",272.96,0,0,90,"Mist",2017-01-30,22
"10288",1371,"None",272.96,0,0,90,"Drizzle",2017-01-30,22
"10289",1371,"None",272.96,0,0,90,"Rain",2017-01-30,22
"10290",927,"None",273.21,0,0,90,"Snow",2017-01-30,23
"10291",927,"None",273.21,0,0,90,"Mist",2017-01-30,23
"10292",927,"None",273.21,0,0,90,"Rain",2017-01-30,23
"10293",927,"None",273.21,0,0,90,"Drizzle",2017-01-30,23
"10294",521,"None",273.82,0,0,75,"Snow",2017-01-31,0
